Date,lag1,lag2,lag3,lag4,lag5,RSI,StdDev,Momentum,macd,atr,sar,candelstatus
2016.09.30,0.00039,0.00029,-0.00386,0.00288,0.00161,51.7697397,0.00346748,100.003565,0.00026649,0.00657143,1.12995844,1
2016.10.03,0.00184,0.00039,0.00029,-0.00386,0.00288,52.64523108,0.00297059,99.8124161,0.00028248,0.00644286,1.12960407,0
2016.10.04,-0.00171,0.00184,0.00039,0.00029,-0.00386,50.11557784,0.00262,99.70914201,0.00034507,0.00671071,1.12925679,0
2016.10.05,-0.00075,-0.00171,0.00184,0.00039,0.00029,49.0016305,0.00168017,100.441133,0.00040382,0.00656071,1.12891646,1
2016.10.06,0.00019,-0.00075,-0.00171,0.00184,0.00039,49.24143845,0.00155444,100.2729722,0.00044205,0.00636286,1.12858293,0
2016.10.07,-0.00546,0.00019,-0.00075,-0.00171,0.00184,41.56565575,0.00277825,99.99372186,0.0004005,0.00674643,1.12825607,1
2016.10.10,0.00492,-0.00546,0.00019,-0.00075,-0.00171,48.33592348,0.00273755,100.0438012,0.00030922,0.00680643,1.12754103,0
2016.10.11,-0.00544,0.00492,-0.00546,0.00019,-0.00075,41.69570591,0.00304121,99.37452041,0.00016619,0.00694929,1.12685458,0
2016.10.12,-0.00847,-0.00544,0.00492,-0.00546,0.00019,33.93100447,0.00543463,98.47560161,-0.00009303,0.00688429,1.12553371,0
2016.10.13,-0.00471,-0.00847,-0.00544,0.00492,-0.00546,30.51212421,0.00760281,97.80501026,-0.00048528,0.00706286,1.12352221,1
2016.10.14,0.00488,-0.00471,-0.00847,-0.00544,0.00492,37.52195222,0.00784233,98.57856251,-0.00094005,0.00727143,1.12102099,0
2016.10.17,-0.00833,0.00488,-0.00471,-0.00847,-0.00544,31.45278314,0.00890893,97.78191836,-0.00149996,0.00710286,1.11813727,1
2016.10.18,0.00312,-0.00833,0.00488,-0.00471,-0.00847,35.41934878,0.00886768,98.02236977,-0.00210209,0.00711214,1.11508425,0
2016.10.19,-0.00181,0.00312,-0.00833,0.00488,-0.00471,34.13601306,0.0086121,97.79998575,-0.00274808,0.00709143,1.11245866,0
2016.10.20,-0.00069,-0.00181,0.00312,-0.00833,0.00488,33.62264256,0.00777215,97.88668944,-0.00337897,0.00727786,1.10973567,0
2016.10.21,-0.00441,-0.00069,-0.00181,0.00312,-0.00833,30.55703619,0.00779763,97.55496639,-0.00406821,0.00750714,1.10645865,0
2016.10.24,-0.00468,-0.00441,-0.00069,-0.00181,0.00312,27.69166257,0.00678259,97.1224049,-0.00478868,0.00707286,1.10386,0
2016.10.25,-0.00006,-0.00468,-0.00441,-0.00069,-0.00181,27.65600944,0.00581645,97.59352773,-0.0054512,0.007145,1.100262,1
2016.10.26,0.00068,-0.00006,-0.00468,-0.00441,-0.00069,28.74282182,0.00564397,97.28015154,-0.00601319,0.00714214,1.0972196,1
2016.10.27,0.002,0.00068,-0.00006,-0.00468,-0.00441,32.05710775,0.00554635,97.93486752,-0.00651552,0.00684714,1.09478568,0
2016.10.28,-0.00124,0.002,0.00068,-0.00006,-0.00468,31.07925476,0.004455,98.56871438,-0.00689981,0.00703786,1.08505,1
2016.10.31,0.00874,-0.00124,0.002,0.00068,-0.00006,44.21486858,0.00479791,99.80465023,-0.00713484,0.00676,1.0853312,0
2016.11.01,-0.00081,0.00874,-0.00124,0.002,0.00068,43.38013617,0.00483689,99.28898377,-0.0072414,0.00708786,1.08560678,1
2016.11.02,0.00807,-0.00081,0.00874,-0.00124,0.002,52.64183338,0.00655922,100.8087089,-0.00716808,0.00709929,1.0864569,1
2016.11.03,0.00381,0.00807,-0.00081,0.00874,-0.00124,56.30913362,0.00856989,100.8792028,-0.00688102,0.00694357,1.08800449,1
2016.11.04,0.00099,0.00381,0.00807,-0.00081,0.00874,57.23545021,0.00982491,101.1393235,-0.00637925,0.00706786,1.08996653,1
2016.11.07,0.00345,0.00099,0.00381,0.00807,-0.00081,52.19443468,0.00933393,100.820195,-0.00575193,0.00747286,1.09237788,0
2016.11.08,-0.00233,0.00345,0.00099,0.00381,0.00807,49.60288178,0.00827609,101.0184474,-0.00505989,0.00753143,1.09454809,0
2016.11.09,-0.00143,-0.00233,0.00345,0.00099,0.00381,48.02678038,0.00701157,101.3233591,-0.00435536,0.00945286,1.11408,0
2016.11.10,-0.01165,-0.00143,-0.00233,0.00345,0.00099,37.55690313,0.00696861,100.2582531,-0.00374125,0.00958286,1.12989,0
2016.11.11,-0.00178,-0.01165,-0.00143,-0.00233,0.00345,36.23522292,0.00760214,100.0312288,-0.00330043,0.00996,1.12989,0
2016.11.14,-0.00381,-0.00178,-0.01165,-0.00143,-0.00233,32.38381858,0.00980753,99.32797301,-0.00304331,0.010605,1.1270766,0
2016.11.15,-0.00979,-0.00381,-0.00178,-0.01165,-0.00143,27.03847397,0.01325805,98.54150604,-0.00309162,0.01082071,1.12257927,0
2016.11.16,-0.00149,-0.00979,-0.00381,-0.00178,-0.01165,26.30444502,0.01501071,97.59750191,-0.00342644,0.01106071,1.11844173,0
2016.11.17,-0.00302,-0.00149,-0.00979,-0.00381,-0.00178,24.8602624,0.01556007,97.39340379,-0.0040179,0.01125286,1.11325456,0
2016.11.18,-0.00631,-0.00302,-0.00149,-0.00979,-0.00381,22.12432459,0.01566329,96.10285073,-0.00482294,0.01138929,1.10709441,0
2016.11.21,-0.00395,-0.00631,-0.00302,-0.00149,-0.00979,20.81382742,0.01551003,95.46294377,-0.00579562,0.01111429,1.10006159,1
2016.11.22,0.0035,-0.00395,-0.00631,-0.00302,-0.00149,25.69324697,0.01383419,95.69214699,-0.00684485,0.01111857,1.09401337,0
2016.11.23,-0.00017,0.0035,-0.00395,-0.00631,-0.00302,25.61554018,0.01103902,96.04356865,-0.00784027,0.01148429,1.0888119,0
2016.11.24,-0.00726,-0.00017,0.0035,-0.00395,-0.00631,22.33710363,0.01023277,95.59317735,-0.00883004,0.01152071,1.08301319,0
2016.11.25,-0.00018,-0.00726,-0.00017,0.0035,-0.00395,22.24355454,0.00852347,95.69720826,-0.00975571,0.01134929,1.07739842,1
2016.11.28,0.00369,-0.00018,-0.00726,-0.00017,0.0035,30.62111047,0.00645711,97.2591187,-0.01048146,0.01180429,1.0727943,1
2016.11.29,0.00031,0.00369,-0.00018,-0.00726,-0.00017,30.9746454,0.00567913,97.44463217,-0.01102635,0.00964071,1.06901893,1
2016.11.30,0.00364,0.00031,0.00369,-0.00018,-0.00726,35.87421127,0.00520238,98.28964371,-0.01136411,0.00982143,1.06849,0
2016.12.01,-0.00608,0.00364,0.00031,0.00369,-0.00018,31.75675029,0.0045183,98.61585894,-0.01153345,0.00976071,1.05182,1
2016.12.02,0.00732,-0.00608,0.00364,0.00031,0.00369,40.50053339,0.00486173,99.43845903,-0.01147406,0.00919429,1.05212,1
2016.12.05,0.0003,0.00732,-0.00608,0.00364,0.00031,37.183192,0.00436351,99.28156484,-0.01130901,0.01054143,1.06894,1
2016.12.06,0.015,0.0003,0.00732,-0.00608,0.00364,50.94402474,0.00683672,101.2921258,-0.01092858,0.01049571,1.05048,0
2016.12.07,-0.00465,0.015,0.0003,0.00732,-0.00608,47.5231032,0.0074803,101.1848677,-0.01036045,0.010015,1.05048,1
2016.12.08,0.00348,-0.00465,0.015,0.0003,0.00732,50.24149759,0.00754037,101.1772013,-0.0096191,0.01145929,1.0510398,0
2016.12.09,-0.01378,0.00348,-0.00465,0.015,0.0003,41.08105129,0.0062295,99.89082661,-0.00892529,0.01166,1.05248901,0
2016.12.12,-0.00549,-0.01378,0.00348,-0.00465,0.015,36.89563786,0.00703681,99.8161695,-0.00834974,0.01203357,1.08727,1
2016.12.13,0.01001,-0.00549,-0.01378,0.00348,-0.00465,44.52157033,0.00698806,100.7857075,-0.00781679,0.01164714,1.086574,0
2016.12.14,-0.00099,0.01001,-0.00549,-0.01378,0.00348,44.04060175,0.00704804,100.1470325,-0.00727629,0.01241143,1.08589192,0
2016.12.15,-0.00925,-0.00099,0.01001,-0.00549,-0.01378,39.05835521,0.0079775,99.25465253,-0.00688237,0.01300714,1.08443904,0
2016.12.16,-0.01208,-0.00925,-0.00099,0.01001,-0.00549,33.67693916,0.01090761,97.78282795,-0.00667304,0.01266071,1.0815681,1
2016.12.19,0.00318,-0.01208,-0.00925,-0.00099,0.01001,35.66819314,0.01250296,98.58793082,-0.0067214,0.01264357,1.07886941,0
2016.12.20,-0.00353,0.00318,-0.01208,-0.00925,-0.00099,34.12270936,0.0122778,97.58168157,-0.00696181,0.01229857,1.07633265,0
2016.12.21,-0.00146,-0.00353,0.00318,-0.01208,-0.00925,33.47662702,0.0119963,97.87809405,-0.00739355,0.01218643,1.07304044,1
2016.12.22,0.00347,-0.00146,-0.00353,0.00318,-0.01208,36.55994954,0.00947696,96.83644269,-0.00781685,0.01227071,1.0700116,1
2016.12.23,0.0013,0.00347,-0.00146,-0.00353,0.00318,37.6949014,0.00876093,97.36876481,-0.00814662,0.01049429,1.06722507,1
2016.12.26,0.00175,0.0013,0.00347,-0.00146,-0.00353,39.12628613,0.00862039,97.19959077,-0.00847436,0.010085,1.06466147,1
2016.12.27,0.00005,0.00175,0.0013,0.00347,-0.00146,39.18453012,0.00692116,98.47178646,-0.00878879,0.00989,1.06230295,1
2016.12.28,0.00035,0.00005,0.00175,0.0013,0.00347,39.6817457,0.00473154,99.2642731,-0.00900331,0.00868786,1.06013311,0
2016.12.29,-0.00454,0.00035,0.00005,0.00175,0.0013,36.61877551,0.00373506,97.9010523,-0.00907047,0.00859143,1.05813687,1
2016.12.30,0.00785,-0.00454,0.00035,0.00005,0.00175,44.38472717,0.00396225,98.69935532,-0.00897585,0.00890571,1.03518,1
2017.01.02,0.0065,0.00785,-0.00454,0.00035,0.00005,46.76007478,0.00472406,99.80822906,-0.0087013,0.00918786,1.0357818,0
2017.01.03,-0.00593,0.0065,0.00785,-0.00454,0.00035,42.26416923,0.00403872,100.3908726,-0.00832908,0.00901714,1.06527,0
2017.01.04,-0.00481,-0.00593,0.0065,0.00785,-0.00454,38.9824743,0.00326427,99.68192531,-0.00795857,0.00857,1.0646444,1
2017.01.05,0.0084,-0.00481,-0.00593,0.0065,0.00785,46.67380483,0.00332055,100.8276857,-0.00753044,0.009005,1.06403131,1
2017.01.06,0.01166,0.0084,-0.00481,-0.00593,0.0065,55.1166778,0.00568542,102.0899316,-0.0069726,0.00907357,1.06343049,0
2017.01.09,-0.00762,0.01166,0.0084,-0.00481,-0.00593,49.65434049,0.00587082,101.0285243,-0.0063866,0.00911929,1.06284168,1
2017.01.10,0.00424,-0.00762,0.01166,0.0084,-0.00481,52.50286582,0.00642426,101.3099642,-0.00575206,0.00917429,1.03399,0
2017.01.11,-0.00184,0.00424,-0.00762,0.01166,0.0084,51.12253164,0.00649627,100.9807768,-0.00506288,0.00983571,1.0345634,1
2017.01.12,0.00286,-0.00184,0.00424,-0.00762,0.01166,53.16478364,0.00599867,101.2505382,-0.00438111,0.01034,1.03512533,1
2017.01.13,0.00292,0.00286,-0.00184,0.00424,-0.00762,55.24839951,0.00653303,101.4890545,-0.00370946,0.01068643,1.03645672,1
2017.01.16,0.00299,0.00292,0.00286,-0.00184,0.00424,54.61618077,0.00688452,101.8644279,-0.00300669,0.01091571,1.03773485,0
2017.01.17,-0.00057,0.00299,0.00292,0.00286,-0.00184,54.15274417,0.00629393,101.0727261,-0.0022488,0.01102286,1.03896186,1
2017.01.18,0.01132,-0.00057,0.00299,0.00292,0.00286,62.00041799,0.00563689,101.8985656,-0.00143066,0.01103429,1.04093634,0
2017.01.19,-0.00837,0.01132,-0.00057,0.00299,0.00292,54.49715582,0.00468689,101.6750691,-0.00075263,0.01044357,1.04279236,1
2017.01.20,0.00348,-0.00837,0.01132,-0.00057,0.00299,56.80500421,0.00506307,102.4835169,-0.00009485,0.01031214,1.04453702,1
2017.01.23,0.00357,0.00348,-0.00837,0.01132,-0.00057,59.1948309,0.00508139,102.016475,0.00053503,0.00977571,1.046177,1
2017.01.24,0.00629,0.00357,0.00348,-0.00837,0.01132,62.93865604,0.00631944,101.4898633,0.00120821,0.00938143,1.04862844,0
2017.01.25,-0.00322,0.00629,0.00357,0.00348,-0.00837,59.8994525,0.00602992,101.9069507,0.00185349,0.00884,1.0515086,1
2017.01.26,0.00161,-0.00322,0.00629,0.00357,0.00348,60.91263289,0.0059226,101.6524626,0.00245741,0.00892143,1.05410074,0
2017.01.27,-0.00643,0.00161,-0.00322,0.00629,0.00357,54.92537423,0.00551485,101.2214073,0.00297125,0.00888357,1.05643366,1
2017.01.30,0.00133,-0.00643,0.00161,-0.00322,0.00629,57.20778469,0.00495377,101.2530476,0.00344191,0.009195,1.0585333,0
2017.01.31,-0.00205,0.00133,-0.00643,0.00161,-0.00322,55.24273309,0.00407681,100.7689408,0.00375441,0.0089,1.06042297,1
2017.02.01,0.01035,-0.00205,0.00133,-0.00643,0.00161,62.07244247,0.00472072,101.8105009,0.00410573,0.008645,1.06198,0
2017.02.02,-0.00287,0.01035,-0.00205,0.00133,-0.00643,59.34157537,0.0041026,101.585879,0.00442716,0.00860786,1.0642852,0
2017.02.03,-0.0011,-0.00287,0.01035,-0.00205,0.00133,58.30917249,0.00365666,100.413524,0.00467907,0.00877,1.06688147,1
2017.02.06,0.00245,-0.0011,-0.00287,0.01035,-0.00205,60.26676944,0.00367796,101.4781152,0.00484306,0.00850857,1.06911427,0
2017.02.07,-0.00367,0.00245,-0.0011,-0.00287,0.01035,56.57016791,0.00357319,100.8046516,0.00493239,0.00855786,1.08283,0
2017.02.08,-0.00667,-0.00367,0.00245,-0.0011,-0.00287,50.50673627,0.00408978,99.83177727,0.00488882,0.008455,1.0824846,1
2017.02.09,0.0015,-0.00667,-0.00367,0.00245,-0.0011,51.75086597,0.00426379,99.38678807,0.004812,0.00827071,1.08174562,0
2017.02.10,-0.00431,0.0015,-0.00667,-0.00367,0.00245,48.00083201,0.00495819,99.28522836,0.00464309,0.00816643,1.08103619,0
2017.02.13,-0.0017,-0.00431,0.0015,-0.00667,-0.00367,45.75073534,0.00608732,98.88431905,0.00439871,0.00825143,1.07981662,0
2017.02.14,-0.00298,-0.0017,-0.00431,0.0015,-0.00667,43.34460516,0.00745736,99.20241895,0.00398012,0.00835214,1.07816409,0
2017.02.15,-0.00205,-0.00298,-0.0017,-0.00431,0.0015,41.71150602,0.00769699,98.70926196,0.00343716,0.00820786,1.07595068,1
2017.02.16,0.0023,-0.00205,-0.00298,-0.0017,-0.00431,44.18509573,0.00742227,99.11535872,0.00283245,0.00836357,1.0730862,1
2017.02.17,0.00735,0.0023,-0.00205,-0.00298,-0.0017,51.43536976,0.0065256,98.84873296,0.00222625,0.00801714,1.07056546,0
2017.02.20,-0.00613,0.00735,0.0023,-0.00205,-0.00298,45.71075964,0.00515883,98.50295787,0.00159998,0.00731714,1.0683472,1
2017.02.21,0.0004,-0.00613,0.00735,0.0023,-0.00205,46.08396202,0.003964,98.63717917,0.00102762,0.00740357,1.06762,0
2017.02.22,-0.0075,0.0004,-0.00613,0.00735,0.0023,40.20203418,0.00448829,97.68114598,0.00042424,0.00745643,1.0657552,1
2017.02.23,0.00223,-0.0075,0.0004,-0.00613,0.00735,42.54697762,0.00395596,98.22212712,-0.00013869,0.00725429,1.06345427,1
2017.02.24,0.00231,0.00223,-0.0075,0.0004,-0.00613,44.92499578,0.00365673,99.04887616,-0.00061927,0.00707857,1.04932,0
2017.02.27,-0.00212,0.00231,0.00223,-0.0075,0.0004,43.38142234,0.00361224,98.74076844,-0.00101958,0.00697286,1.0495684,1
2017.02.28,0.0023,-0.00212,0.00231,0.00223,-0.0075,45.93167635,0.00359487,99.357049,-0.00131362,0.00688714,1.05010606,0
2017.03.01,-0.00103,0.0023,-0.00212,0.00231,0.00223,44.97256504,0.00356668,99.51443977,-0.00155003,0.00700571,1.05062222,0
2017.03.02,-0.0029,-0.00103,0.0023,-0.00212,0.00231,42.26127011,0.0037543,99.51967991,-0.00182954,0.00697857,1.06301,0
2017.03.03,-0.00408,-0.0029,-0.00103,0.0023,-0.00212,38.72731153,0.00307265,99.32680944,-0.00211755,0.00737214,1.0627386,1
2017.03.06,0.01153,-0.00408,-0.0029,-0.00103,0.0023,49.83825424,0.00317975,100.0651005,-0.00232314,0.00732286,1.04944,0
2017.03.07,-0.00254,0.01153,-0.00408,-0.0029,-0.00103,47.49637316,0.00302146,99.13797142,-0.00241777,0.00701214,1.0497306,0
2017.03.08,-0.00151,-0.00254,0.01153,-0.00408,-0.0029,46.08250225,0.00269002,99.60779507,-0.0024578,0.00666,1.05001539,0
2017.03.09,-0.00255,-0.00151,-0.00254,0.01153,-0.00408,43.7336859,0.00271444,99.32896659,-0.00249767,0.00679357,1.05029448,1
2017.03.10,0.00363,-0.00255,-0.00151,-0.00254,0.01153,47.71595149,0.00271623,100.3768248,-0.0024891,0.00748714,1.05056799,1
2017.03.13,0.00975,0.00363,-0.00255,-0.00151,-0.00254,57.63709682,0.0047109,101.2067022,-0.00236574,0.00729357,1.05133967,0
2017.03.14,-0.00319,0.00975,0.00363,-0.00255,-0.00151,54.41251022,0.00539249,100.6871131,-0.00217308,0.00716786,1.05254269,0
2017.03.15,-0.00455,-0.00319,0.00975,0.00363,-0.00255,50.10653326,0.00536348,100.4298306,-0.00194286,0.00772214,1.05367353,1
2017.03.16,0.01276,-0.00455,-0.00319,0.00975,0.00363,59.74301183,0.00691386,101.4170327,-0.00153631,0.00777286,1.05529485,1
2017.03.17,0.00357,0.01276,-0.00455,-0.00319,0.00975,61.94775877,0.00762143,101.8514841,-0.00105385,0.00760071,1.05750236,0
2017.03.20,-0.00343,0.00357,0.01276,-0.00455,-0.00319,58.79192,0.00825154,101.825302,-0.00052363,0.00753429,1.05998488,0
2017.03.21,-0.00027,-0.00343,0.00357,0.01276,-0.00455,58.52435502,0.0082644,102.1960344,0.00004924,0.00771071,1.06216949,1
2017.03.22,0.00697,-0.00027,-0.00343,0.00357,0.01276,63.20627832,0.0086011,101.8876286,0.00073398,0.00765714,1.06492756,0
2017.03.23,-0.0014,0.00697,-0.00027,-0.00343,0.00357,61.68719642,0.00743457,101.9980152,0.00145426,0.00705286,1.06772475,0
2017.03.24,-0.00096,-0.0014,0.00697,-0.00027,-0.00343,60.60464313,0.00608568,102.0539323,0.00208798,0.006995,1.07007439,1
2017.03.27,0.00158,-0.00096,-0.0014,0.00697,-0.00027,63.89776697,0.00653799,102.7525547,0.00271687,0.00744786,1.07204809,1
2017.03.28,0.00338,0.00158,-0.00096,-0.0014,0.00697,66.03120785,0.00660546,102.7167592,0.00340438,0.007695,1.07538023,0
2017.03.29,-0.0051,0.00338,0.00158,-0.00096,-0.0014,60.11838619,0.00414596,101.1820198,0.00397151,0.00766929,1.09056,0
2017.03.30,-0.00474,-0.0051,0.00338,0.00158,-0.00096,55.2212817,0.00402833,101.0447565,0.00436473,0.00746,1.090228,0
2017.03.31,-0.00908,-0.00474,-0.0051,0.00338,0.00158,47.14399095,0.00563737,100.6146479,0.00456475,0.00738214,1.08930568,0
2017.04.03,-0.00228,-0.00908,-0.00474,-0.0051,0.00338,46.22973522,0.00698595,99.30976666,0.00460331,0.00721143,1.08784794,1
2017.04.04,0.00069,-0.00228,-0.00908,-0.00474,-0.0051,46.89517879,0.00788298,99.04559423,0.00445893,0.00654143,1.0859569,1
2017.04.05,0.00046,0.00069,-0.00228,-0.00908,-0.00474,47.29222761,0.00803962,99.38074441,0.0041889,0.00644,1.08371421,0
2017.04.06,-0.00099,0.00046,0.00069,-0.00228,-0.00908,46.32622494,0.0082008,99.3116617,0.00382324,0.00644214,1.08128131,0
2017.04.07,-0.00184,-0.00099,0.00046,0.00069,-0.00228,44.47605553,0.00843337,98.49066731,0.00332796,0.00668286,1.07870232,0
2017.04.10,-0.0054,-0.00184,-0.00099,0.00046,0.00069,39.48766735,0.0084123,98.10042717,0.00265781,0.00623286,1.07539475,1
2017.04.11,0.00082,-0.0054,-0.00184,-0.00099,0.00046,40.44928852,0.00663372,98.25915174,0.00191013,0.00625214,1.0720711,1
2017.04.12,0.00093,0.00082,-0.0054,-0.00184,-0.00099,41.67372321,0.00489899,97.91493527,0.00115996,0.00660429,1.0693457,1
2017.04.13,0.00613,0.00093,0.00082,-0.0054,-0.00184,48.92633691,0.00338901,98.16062749,0.00054988,0.00668214,1.05693,0
2017.04.14,-0.00498,0.00613,0.00093,0.00082,-0.0054,43.94884076,0.00330057,98.16212516,0.00002246,0.00608214,1.0571458,0
2017.04.17,-0.00021,-0.00498,0.00613,0.00093,0.00082,44.32776528,0.00322257,98.61860746,-0.00043756,0.00603571,1.05735728,1
2017.04.18,0.00254,-0.00021,-0.00498,0.00613,0.00093,47.49668307,0.00310523,99.70579692,-0.00082019,0.00612357,1.05756454,1
2017.04.19,0.00881,0.00254,-0.00021,-0.00498,0.00613,56.51083241,0.00453913,100.6284353,-0.00105186,0.00569071,1.05820436,0
2017.04.20,-0.00191,0.00881,0.00254,-0.00021,-0.00498,54.31511124,0.00524421,100.3852535,-0.00116253,0.00581571,1.0591317,1
2017.04.21,0.00071,-0.00191,0.00881,0.00254,-0.00021,54.89130012,0.00579576,100.402916,-0.00112226,0.00593786,1.06061876,1
2017.04.24,0.00097,0.00071,-0.00191,0.00881,0.00254,69.39179293,0.00997789,102.3954005,-0.00079155,0.00701929,1.06198686,0
2017.04.25,-0.0051,0.00097,0.00071,-0.00191,0.00881,63.82184915,0.01092016,102.0999718,-0.0002904,0.00733571,1.06496517,1
2017.04.26,0.00586,-0.0051,0.00097,0.00071,-0.00191,67.04482226,0.01206407,103.1860129,0.00033742,0.00761857,1.06856455,0
2017.04.27,-0.00212,0.00586,-0.0051,0.00097,0.00071,64.7411875,0.01263074,102.9109718,0.00108259,0.007585,1.07226551,0
2017.04.28,-0.00315,-0.00212,0.00586,-0.0051,0.00097,61.38703337,0.01156184,102.5236712,0.00188045,0.00796786,1.07544834,1
2017.05.01,0.00213,-0.00315,-0.00212,0.00586,-0.0051,63.85072768,0.01025081,102.3183839,0.00272194,0.00788357,1.07818557,0
2017.05.02,-0.00119,0.00213,-0.00315,-0.00212,0.00586,62.51530535,0.00847593,102.686404,0.00350035,0.00759071,1.08053959,1
2017.05.03,0.00321,-0.00119,0.00213,-0.00315,-0.00212,64.52611918,0.00785735,102.9408994,0.00426408,0.00748643,1.08256405,0
2017.05.04,-0.00433,0.00321,-0.00119,0.00213,-0.00315,59.59030154,0.00617828,102.2853921,0.00496409,0.00812,1.08430508,1
2017.05.05,0.00992,-0.00433,0.00321,-0.00119,0.00213,65.9076673,0.00393773,102.3647515,0.00551322,0.00800071,1.08660507,1
2017.05.08,0.00148,0.00992,-0.00433,0.00321,-0.00119,67.92051166,0.00467422,102.8853157,0.00601526,0.00804571,1.08744,0
2017.05.09,-0.00949,0.00148,0.00992,-0.00433,0.00321,58.2221133,0.00441795,101.9421009,0.00633925,0.00828,1.10209,0
2017.05.10,-0.00508,-0.00949,0.00148,0.00992,-0.00433,53.80263981,0.00473889,99.58781772,0.00649399,0.00810786,1.10209,0
2017.05.11,-0.0007,-0.00508,-0.00949,0.00148,0.00992,53.2966342,0.00508655,100.0009203,0.00653714,0.00809357,1.101418,0
2017.05.12,-0.0006,-0.0007,-0.00508,-0.00949,0.00148,52.76224253,0.00540711,99.41872174,0.00645293,0.00727571,1.10036572,1
2017.05.15,0.00697,-0.0006,-0.0007,-0.00508,-0.00949,58.15387714,0.00522512,100.2595664,0.00634293,0.00704929,1.09937658,1
2017.05.16,0.00436,0.00697,-0.0006,-0.0007,-0.00508,61.10146134,0.00527753,100.9502171,0.00622568,0.00726286,1.08388,1
2017.05.17,0.01073,0.00436,0.00697,-0.0006,-0.0007,67.24457926,0.00699859,101.5765642,0.00623757,0.00726857,1.0843962,1
2017.05.18,0.00761,0.01073,0.00436,0.00697,-0.0006,70.68323213,0.00935468,102.3674503,0.00632976,0.00731,1.08566755,0
2017.05.19,-0.00547,0.00761,0.01073,0.00436,0.00697,65.16754946,0.01037462,101.5775988,0.00640254,0.00785,1.0875571,1
2017.05.22,0.01054,-0.00547,0.00761,0.01073,0.00436,69.52254217,0.01269173,102.8471157,0.00662706,0.008255,1.09024373,1
2017.05.23,0.00421,0.01054,-0.00547,0.00761,0.01073,71.19029257,0.01439696,102.3037488,0.00704884,0.008535,1.09385036,0
2017.05.24,-0.00533,0.00421,0.01054,-0.00547,0.00761,65.97741972,0.01371306,101.4738982,0.00757746,0.00810071,1.09780071,1
2017.05.25,0.0037,-0.00533,0.00421,0.01054,-0.00547,67.71233992,0.01254153,102.6960717,0.00822179,0.00814214,1.10127703,0
2017.05.26,-0.00081,0.0037,-0.00533,0.00421,0.01054,66.91777987,0.00998422,103.1023224,0.00887993,0.00792071,1.10433619,0
2017.05.29,-0.00275,-0.00081,0.0037,-0.00533,0.00421,63.10964185,0.00762893,102.8067657,0.00946908,0.00762286,1.10702824,0
2017.05.30,-0.00092,-0.00275,-0.00081,0.0037,-0.00533,62.15240014,0.00538241,102.7742227,0.00989384,0.00798714,1.10939725,1
2017.05.31,0.00231,-0.00092,-0.00275,-0.00081,0.0037,63.57778941,0.0046669,102.3227306,0.01013976,0.00822929,1.11091,1
2017.06.01,0.00575,0.00231,-0.00092,-0.00275,-0.00081,66.94144604,0.004479,102.4438471,0.010343,0.00806,1.11091,0
2017.06.02,-0.00308,0.00575,0.00231,-0.00092,-0.00275,63.41106337,0.00357777,101.1604613,0.01039838,0.008155,1.1128132,1
